category,datetime,headline,id,image,related,source,summary,url
company,2025-08-14 12:57:56,Qorvo: The Defense Angle No One Sees,136348927,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1303238176/image_1303238176.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,Discover Qorvo's potential in defense & aerospace amid rising US defense spending. Learn why QRVO stock offers value despite near-term challenges.,https://finnhub.io/api/news?id=95ca15bfc6900491ebb5d0cff8c0a8192517277b25e98c41f4b91024716bf56a
company,2025-08-14 12:47:33,The 7 worst investment decisions beginners can make,136349098,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,New investors should avoid these seven mistakes.,https://finnhub.io/api/news?id=cf6b010c68ed50919b941142c2cb6951ca03c9da6e27c319e0a4d548d6ae3f65
company,2025-08-14 12:30:00,CVS Advances Digital Efforts to Simplify Healthcare Experience,136349100,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"CVS Health commits $20B to build an open health platform, joining tech giants in a push to streamline patient care access nationwide.",https://finnhub.io/api/news?id=d939a63a3077bc943502220023991a83279ffea5d01966992347a69b35b40597
company,2025-08-14 12:30:00,Why the Google Antitrust Ruling Could Deal a Blow to Apple's Profits,136349099,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,An upcoming ruling in the case could severely affect a key high-margin revenue stream for the iPhone maker.,https://finnhub.io/api/news?id=8dbe82e0adcf6b13140666f5c1a5032cf203501d2ed6b10e4f7f760af23d8500
company,2025-08-14 12:13:19,"Warren Buffett's Biggest Bet: Can Apple’s Recovery Boost Berkshire Hathaway Shares, Too?",136349084,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Warren Buffett’s biggest stock position has been struggling in 2025, but that’s starting to change. Here’s how the AAPL story ties into Berkshire’s fortunes.",https://finnhub.io/api/news?id=8601f613450b422f16e3195444f72a62ea64356ab6a465267016215c5de85f0b
company,2025-08-14 12:10:23,Apple's Hidden Growth Engine Surges,136348628,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2174242061/image_2174242061.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,Apple stock has a lot going for it. Learn how the iPhone maker is generating revenue growth and keeping its customers dependent on its ecosystem.,https://finnhub.io/api/news?id=bdaf1ba1076930c9c7e5e2c5eeb64bf445d5498f4a83b9c84c5e8652adb7f1ef
company,2025-08-14 12:00:00,Kodak’s Troubles Hold a Lesson for the AI Age,136384535,,AAPL,MarketWatch,Kodak’s Troubles Hold a Lesson for the AI Age,https://finnhub.io/api/news?id=1403e27b888d0d34f7881b20f3a3e42e3ec34acc45f52a9e062cb8dd93a988fe
company,2025-08-14 12:00:00,BNY Mellon Appreciation Fund Q2 2025 Commentary,136348559,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2071571617/image_2071571617.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,The BNY Mellon Appreciation Fund underperformed the S&P 500 Index in the second quarter of 2025. Read more here.,https://finnhub.io/api/news?id=e310b0a629375e53ca7a5f5bbe8b20157a978376b48c9a2d8d0153416e1a6ef3
company,2025-08-14 11:45:01,"Should You Buy, Sell, or Hold Block Stock After Its Post-Earnings Pop?",136349102,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Block stock is down more than 70% from all-time highs despite its recent earnings pop. However, XYZ stock remains a top investment given its cheap valuation.",https://finnhub.io/api/news?id=d8f79cdcd0469dfe5ac3d7b8428859e44810ab67f36f8b94a83e0de92ad66885
company,2025-08-14 11:26:18,Warren Buffett's New Secret Stock Pick May Be Revealed,136349103,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Warren Buffett may be set to reveal his latest under-the-radar stock purchase on Thursday afternoon, when Berkshire Hathaway is expected to file Form 13-F with the Securities and Exchange Commission.  The quarterly report showing Buffett's equity holdings, including Apple and Bank of America is due within 45 days from the end of the quarter.  Berkshire Hathaway's most recent 13-F filing on May 15 included a mention that the company omitted one or more holdings from its Q1 report ""for which it is requesting confidential treatment"" from the SEC.",https://finnhub.io/api/news?id=188de7b3e8c0810b3e89533c94b176b2a4b2063b253534b4eeb081852e57118e
company,2025-08-14 11:14:40,UPRO: Benefits And Risks Of The 3x Leveraged ETF,136348322,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/480778288/image_480778288.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Maximize gains with UPRO, a 3x leveraged S&P 500 ETF ideal for active traders. Learn its risks, strategies, and why it's not suited for long-term investing.",https://finnhub.io/api/news?id=727e6ba429a44b31b8344110612c71951d331506d54e1e0f1a039150fc5a38a3
company,2025-08-14 10:36:00,Nvidia Stock Rally Pauses. Foxconn Has Good News on AI Server Demand.,136344586,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Nvidia  stock was edging down early Thursday but there were further signs of strong demand for artificial-intelligence infrastructure from its partner Foxconn.  Nvidia shares were slipping 0.1% at $181.43 in premarket trading.  Nvidia on Wednesday pushed back against an analyst report suggesting the production of its next-generation Rubin hardware is being delayed to better match rival chips from  Advanced Micro Devices  Nvidia said the report was incorrect and Rubin remains on track, in an emailed statement.",https://finnhub.io/api/news?id=2959b7a2bc1e669fb5f4eaf3648cd1897d98c5a455334b23e50aac8ba8c12710
company,2025-08-14 10:30:00,Gimme Credit: Corporate Bonds Stay Strong as U.S. Tariffs and Consumer Caution Test Market,136344622,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Gimme Credit's latest research shows that leading U.S. corporate issuers are holding firm against escalating tariffs and increasingly cautious consumer spending. Strong balance sheets, diversified operations, and product innovation are proving key to credit stability amid macro volatility.",https://finnhub.io/api/news?id=42acb9f7b815688426e00bdb97b4195c4ee6acafd9f30911cdc8b3ee819a1ceb
company,2025-08-14 10:07:36,EU economic growth slows to 0.2% in second quarter,136344623,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Comparatively, the US grew 0.7% and the UK grew 0.3%, figures show.",https://finnhub.io/api/news?id=e0df8f6b3c12cdc3ce3f23524c84883782805006ea8c875189c79ab4cac9e13e
company,2025-08-14 09:45:00,Foxconn Profit Beats on Solid AI Hardware Sales,136344590,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The business segment that includes AI servers became Foxconn’s top revenue contributor for the first time, overtaking the sector that includes smartphones.",https://finnhub.io/api/news?id=dd2a40c0c1aa329832775611cefbb47e76ac02fecaa3c7642af8b667ed974b12
company,2025-08-14 09:36:00,"The Best Trillion-Dollar Stock to Invest $1,000 in Right Now",136344625,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"There are 10 trillion-dollar companies right now, but this one looks like an excellent value.",https://finnhub.io/api/news?id=681dc70cb904a968cb55952ba7e0bc5dfdf9d68fb6dfeb4d5abcfab2eaef1f9d
company,2025-08-14 09:06:00,Nvidia Partner Hon Hai Expects AI Sales to Double as Phones Wane,136344594,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Hon Hai, which assembles Nvidia Corp. servers and Apple Inc. gadgets, posted a better-than-projected 27% rise in net income in the June quarter.  It predicted a 170% rise in revenue from servers made for artificial intelligence tasks during the current three-month period.",https://finnhub.io/api/news?id=dc4416784b6ee86a82dabb03bf374d6d539160a400ca5f10c1de9b5ec4d3f34c
company,2025-08-14 09:00:00,AI Development Is Accelerating: 1 Vanguard ETF to Buy Right Now,136344596,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,This Vanguard ETF captures most of the major themes in AI development.,https://finnhub.io/api/news?id=e1c31c0c030ea3a195d86fbf72a3e49d68e1c1f96b5b19638ce471f2d33c3769
company,2025-08-14 08:27:00,1 Reason to Buy the Vanguard 500 Index (VFIAX) Index Fund Admiral Shares,136344599,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Diversification can reduce your risk.,https://finnhub.io/api/news?id=873f8f56aad8289c92442051e7d84fa8b17582fb124faeb8382d2ea43e16242e
company,2025-08-14 07:55:00,1 Monster Growth Stock to Buy Now -- Its Technology Could Replace the Smartphone (Hint: Not Apple),136344629,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Meta Platforms not only has a strong presence in digital advertising, but also has an early lead in the smart glasses market.",https://finnhub.io/api/news?id=99373d83845457552773b6d94dfc7a63b0b1beaa2931a3f6d8cec9e8e9df7783
company,2025-08-14 07:14:21,Cirrus Logic: Why The Earnings Beat Did Not Lift The Stock Over The Hump,136344553,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1489195034/image_1489195034.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Cirrus Logic surpassed expectations with its latest quarterly report, but the outlook calls for growth to slow down. Learn why CRUS stock is a Hold.",https://finnhub.io/api/news?id=fd7e321b87bc604676ff84ed7bea645b3a029f8c65928d6717ea43251307b549
company,2025-08-14 04:25:00,Not All Value Indexes Are Created Equal: Russell Vs. S&P,136343979,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1936201908/image_1936201908.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"As of August 2025, theÂ Russell 1000 Value IndexÂ outperformed theÂ S&P 500 Value Index by 2.5% year-to-date, driven largely by its exposure to companies absent from the S&P benchmark.",https://finnhub.io/api/news?id=754e3ec7f0bc6dcc9013747f02b99c3a160d32cd5e135965e54f28608d8e8841
company,2025-08-14 03:32:11,"These stocks were pushing the Dow toward 45,000 and maybe a record",136344617,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"While they may not be the ones you might expect, they have one thing in common.",https://finnhub.io/api/news?id=12e9df60e76c7c80e2c6d80e202b76b5ad826b0fbf9083161bf75956cde1d058
company,2025-08-14 02:33:00,Surprising Google Chrome bid upends Apple AI rumors,136344631,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,The latest twist in Google's antitrust drama throws a monkey wrench into Apple reports.,https://finnhub.io/api/news?id=695e8bcf08678c81bdac9c7dec76c305653af8d966cf57880009477eeb49906a
company,2025-08-13 23:26:02,"Apple's AI Comeback Plans Include Robots, Lifelike Siri",136344632,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. is plotting its artificial intelligence comeback with an ambitious slate of new devices, including robots, a lifelike version of Siri, a smart speaker with a display and home-security cameras. Bloomberg's Mark Gurman speaks with Romaine Bostick and Matt Miller on ""The Close"" about Apple's next inventions.",https://finnhub.io/api/news?id=6871a226a0861890bac483bf69bee922f0d05a7db7a4307ce3eb5e1afcf1800b
company,2025-08-13 22:02:00,Foxconn sees robust AI demand continuing after Q2 profit tops forecast,136344633,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"TAIPEI (Reuters) -Foxconn expects higher third-quarter revenue, it said on Thursday, on robust demand for artificial intelligence servers, which helped the world's largest contract electronics maker report a forecast-beating 27% increase in second-quarter profit.  Foxconn said it should see significant year-on-year revenue growth in the third quarter, with AI server revenue expected to leap more than 170% year-on-year, though it also warned on uncertainty from U.S. tariffs.  Nvidia's biggest server maker and Apple's top iPhone assembler has been riding a data centre boom, as cloud computing firms such as Amazon, Microsoft and Alphabet's Google spend billions of dollars to expand their AI infrastructure and research capacity.",https://finnhub.io/api/news?id=d4f35b514f537bac24d49024eea07a3ceaa789d839a7edaa27014c5e042df4d1
company,2025-08-13 20:45:00,Newsweek and Plant-A Insights Group Announce America’s Greatest Companies 2025,136344634,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The Recognition Celebrates 650 U.S. Businesses Setting the Standard for Performance, Innovation, and ImpactNEW YORK, Aug. 13, 2025 (GLOBE NEWSWIRE) -- Newsweek, in collaboration with Plant-A Insights Group, proudly presents the 2025 edition of America’s Greatest Companies, recognizing 650 standout organizations that are shaping the future of business in the United States. The list highlights companies that are excelling in financial strength, employee engagement, innovation, and sustainability.",https://finnhub.io/api/news?id=8628eaac347fbb97d251ef9aa886a62f415e76c048e0611f0199270e7c892683
company,2025-08-13 20:29:50,Elon Musk broadens his long-running feud with OpenAI’s Sam Altman by bringing in a third party: Apple,136344635,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Musk is unhappy with how Apple is promoting ChatGPT, a rival to his own Grok.",https://finnhub.io/api/news?id=91436b4713596b4bdb42dfcd2582900d65fd440f6ffd7656c5c6dcd2ec009ccb
company,2025-08-13 20:11:32,"Amazon same-day delivery, Apple's AI, Centrus: Trending Tickers",136344636,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Amazon (AMZN) is expanding its same-day grocery delivery offerings. Apple (AAPL) will reportedly unveil new artificial intelligence (AI) products, according to Bloomberg reports. Centrus Energy (LEU) is offering $650 million in convertible notes, which the uranium supplier plans to use to build new production. To watch more expert insights and analysis on the latest market action, check out more Market Domination.",https://finnhub.io/api/news?id=b6490f3dac52fc9bdd49f09041bf2766f5131952b01da0eed41e9d4ed5b0a819
company,2025-08-13 19:37:23,Jim Cramer In AECOM: “I’ve Been Waiting for an Opportunity”,136339317,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"AECOM (NYSE:ACM) is one of the stocks Jim Cramer commented on. Cramer commented that he wished that the company stock “had just cooled off for a second,” as he said: “But the downgrade also temporarily stopped the legendary rally in the big three of engineering construction, write these down: AECOM, Jacobs Solutions, and Quanta Services. […]",https://finnhub.io/api/news?id=9643667a423404fc20bda054bb6a65ebd83ddfafb7a73608b68cd527e4298f5b
company,2025-08-13 19:37:20,Jim Cramer Says Apple is “Run by One of the Greatest Value Creators on Earth”,136339318,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. (NASDAQ:AAPL) is one of the stocks Jim Cramer commented on. During the episode, Cramer said that it is a company with the “best products on Earth,” as he commented: “I kept hearing that Cook and the president didn’t get along because he wouldn’t commit to making the iPhone in the United States. The […]",https://finnhub.io/api/news?id=073f78b16a2ac2edbd659a3038d76057bcb1c8d0c603244ad0708f4af7f08369
company,2025-08-13 19:32:31,Apple (AAPL) Upgrading Siri with AI-Powered Apple Intent,136339319,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. (NASDAQ:AAPL) is one of the tech stocks with strong return on equity. On August 10, it was announced that the company is working on a significant upgrade to its AI voice control, which will change how people use iPhones. Reports indicate that the company is working on an upgraded version of App Intents […]",https://finnhub.io/api/news?id=2bb1f64dc041ca8321a6bf63925401c8be45489601dd91d51e93fd4073d10c93
